flat_index,message_index,channel,time,freq,embedded_bit,decoded_bit,error,recovered_z,time_sec_start,time_sec_end,embedded_z,abs_z_diff
13782,1494,3,93,6,1,0,1,-0.2390979826450348,3.6328125,3.671875,0.6744897365570068,0.9135877192020416
13783,1495,3,93,7,0,0,0,-1.614368200302124,3.6328125,3.671875,-0.6744897365570068,0.9398784637451172
13784,1496,3,93,8,1,0,1,-0.22133173048496246,3.6328125,3.671875,0.6744897365570068,0.8958214670419693
13785,1497,3,93,9,0,0,0,-0.1326874941587448,3.6328125,3.671875,-0.6744897365570068,0.541802242398262
13786,1498,3,93,10,0,0,0,-0.38185256719589233,3.6328125,3.671875,-0.6744897365570068,0.2926371693611145
13787,1499,3,93,11,0,0,0,-0.5051785707473755,3.6328125,3.671875,-0.6744897365570068,0.16931116580963135
13788,1500,3,93,12,1,1,0,0.7682416439056396,3.6328125,3.671875,0.6744897365570068,0.09375190734863281
13789,1501,3,93,13,0,0,0,-0.6338786482810974,3.6328125,3.671875,-0.6744897365570068,0.040611088275909424
13790,1502,3,93,14,0,0,0,-0.9544834494590759,3.6328125,3.671875,-0.6744897365570068,0.2799937129020691
13791,1503,3,93,15,1,0,1,-0.02190692350268364,3.6328125,3.671875,0.6744897365570068,0.6963966600596905
13792,1504,3,94,0,1,0,1,-0.4302365481853485,3.671875,3.7109375,0.6744897365570068,1.1047262847423553
13793,1505,3,94,1,1,0,1,-0.05176902934908867,3.671875,3.7109375,0.6744897365570068,0.7262587659060955
13794,1506,3,94,2,0,0,0,-1.3101142644882202,3.671875,3.7109375,-0.6744897365570068,0.6356245279312134
13795,1507,3,94,3,1,1,0,1.2950716018676758,3.671875,3.7109375,0.6744897365570068,0.620581865310669
13796,1508,3,94,4,0,0,0,-1.153717279434204,3.671875,3.7109375,-0.6744897365570068,0.47922754287719727
13797,1509,3,94,5,1,0,1,-0.16820313036441803,3.671875,3.7109375,0.6744897365570068,0.8426928669214249
13798,1510,3,94,6,1,1,0,0.6545999646186829,3.671875,3.7109375,0.6744897365570068,0.019889771938323975
13799,1511,3,94,7,0,0,0,-0.5564440488815308,3.671875,3.7109375,-0.6744897365570068,0.11804568767547607
13800,1512,3,94,8,1,0,1,-0.08255282044410706,3.671875,3.7109375,0.6744897365570068,0.7570425570011139
13801,1513,3,94,9,1,1,0,0.8601729869842529,3.671875,3.7109375,0.6744897365570068,0.1856832504272461
13802,1514,3,94,10,1,1,0,0.8061762452125549,3.671875,3.7109375,0.6744897365570068,0.1316865086555481
13803,1515,3,94,11,0,0,0,-1.019092321395874,3.671875,3.7109375,-0.6744897365570068,0.3446025848388672
13804,1516,3,94,12,0,0,0,-0.7657806277275085,3.671875,3.7109375,-0.6744897365570068,0.09129089117050171
13805,1517,3,94,13,0,0,0,-0.471555233001709,3.671875,3.7109375,-0.6744897365570068,0.20293450355529785
13806,1518,3,94,14,1,1,0,0.16727791726589203,3.671875,3.7109375,0.6744897365570068,0.5072118192911148
13807,1519,3,94,15,1,1,0,0.3998069167137146,3.671875,3.7109375,0.6744897365570068,0.27468281984329224
13808,1520,3,95,0,1,1,0,0.23370863497257233,3.7109375,3.75,0.6744897365570068,0.4407811015844345
13809,1521,3,95,1,0,0,0,-0.26558154821395874,3.7109375,3.75,-0.6744897365570068,0.4089081883430481
13810,1522,3,95,2,1,0,1,-0.36929792165756226,3.7109375,3.75,0.6744897365570068,1.043787658214569
13811,1523,3,95,3,1,0,1,-0.21104010939598083,3.7109375,3.75,0.6744897365570068,0.8855298459529877
13812,1524,3,95,4,1,1,0,0.7716994881629944,3.7109375,3.75,0.6744897365570068,0.09720975160598755
13813,1525,3,95,5,0,0,0,-0.451731413602829,3.7109375,3.75,-0.6744897365570068,0.22275832295417786
13814,1526,3,95,6,1,1,0,0.3446650505065918,3.7109375,3.75,0.6744897365570068,0.32982468605041504
13815,1527,3,95,7,1,1,0,0.9649770259857178,3.7109375,3.75,0.6744897365570068,0.29048728942871094
13816,1528,3,95,8,0,0,0,-0.48639413714408875,3.7109375,3.75,-0.6744897365570068,0.1880955994129181
13817,1529,3,95,9,0,0,0,-0.7892765998840332,3.7109375,3.75,-0.6744897365570068,0.11478686332702637
13818,1530,3,95,10,0,0,0,-0.24775713682174683,3.7109375,3.75,-0.6744897365570068,0.42673259973526
13819,1531,3,95,11,1,1,0,0.5422617197036743,3.7109375,3.75,0.6744897365570068,0.13222801685333252
13820,1532,3,95,12,1,1,0,0.8370386362075806,3.7109375,3.75,0.6744897365570068,0.16254889965057373
13821,1533,3,95,13,0,0,0,-0.8331809043884277,3.7109375,3.75,-0.6744897365570068,0.1586911678314209
13822,1534,3,95,14,1,1,0,0.9327546954154968,3.7109375,3.75,0.6744897365570068,0.25826495885849
13823,1535,3,95,15,0,0,0,-1.1380455493927002,3.7109375,3.75,-0.6744897365570068,0.46355581283569336
13824,1536,3,96,0,0,0,0,-1.8841224908828735,3.75,3.7890625,-0.6744897365570068,1.2096327543258667
13825,1537,3,96,1,1,1,0,1.1160510778427124,3.75,3.7890625,0.6744897365570068,0.44156134128570557
13826,1538,3,96,2,1,1,0,0.4731333255767822,3.75,3.7890625,0.6744897365570068,0.2013564109802246
13827,1539,3,96,3,0,0,0,-0.9326837658882141,3.75,3.7890625,-0.6744897365570068,0.2581940293312073
13828,1540,3,96,4,0,0,0,-1.0476715564727783,3.75,3.7890625,-0.6744897365570068,0.3731818199157715
13829,1541,3,96,5,1,1,0,0.6098027229309082,3.75,3.7890625,0.6744897365570068,0.06468701362609863
13830,1542,3,96,6,0,0,0,-0.8522634506225586,3.75,3.7890625,-0.6744897365570068,0.17777371406555176
13831,1543,3,96,7,1,1,0,0.20823617279529572,3.75,3.7890625,0.6744897365570068,0.4662535637617111
13832,1544,3,96,8,1,1,0,0.6614853143692017,3.75,3.7890625,0.6744897365570068,0.013004422187805176
13833,1545,3,96,9,0,0,0,-0.8154507875442505,3.75,3.7890625,-0.6744897365570068,0.14096105098724365
13834,1546,3,96,10,0,0,0,-0.5406041145324707,3.75,3.7890625,-0.6744897365570068,0.13388562202453613
13835,1547,3,96,11,0,0,0,-0.5774617195129395,3.75,3.7890625,-0.6744897365570068,0.09702801704406738
13836,1548,3,96,12,1,1,0,0.44533175230026245,3.75,3.7890625,0.6744897365570068,0.22915798425674438
13837,1549,3,96,13,1,1,0,0.5579315423965454,3.75,3.7890625,0.6744897365570068,0.11655819416046143
13838,1550,3,96,14,0,0,0,-0.3957967162132263,3.75,3.7890625,-0.6744897365570068,0.2786930203437805
13839,1551,3,96,15,0,0,0,-0.353433758020401,3.75,3.7890625,-0.6744897365570068,0.32105597853660583
13840,1552,3,97,0,0,0,0,-1.7835830450057983,3.7890625,3.828125,-0.6744897365570068,1.1090933084487915
13841,1553,3,97,1,1,1,0,0.5638360977172852,3.7890625,3.828125,0.6744897365570068,0.11065363883972168
13842,1554,3,97,2,0,0,0,-0.7984135150909424,3.7890625,3.828125,-0.6744897365570068,0.12392377853393555
13843,1555,3,97,3,1,1,0,0.6082545518875122,3.7890625,3.828125,0.6744897365570068,0.06623518466949463
13844,1556,3,97,4,0,0,0,-0.7894152402877808,3.7890625,3.828125,-0.6744897365570068,0.11492550373077393
13845,1557,3,97,5,0,0,0,-0.5177552700042725,3.7890625,3.828125,-0.6744897365570068,0.15673446655273438
13846,1558,3,97,6,0,0,0,-0.6014909744262695,3.7890625,3.828125,-0.6744897365570068,0.0729987621307373
13847,1559,3,97,7,1,1,0,0.603919506072998,3.7890625,3.828125,0.6744897365570068,0.07057023048400879
13848,1560,3,97,8,1,1,0,0.7009367942810059,3.7890625,3.828125,0.6744897365570068,0.026447057723999023
13849,1561,3,97,9,1,1,0,0.5916524529457092,3.7890625,3.828125,0.6744897365570068,0.08283728361129761
13850,1562,3,97,10,0,0,0,-0.867607831954956,3.7890625,3.828125,-0.6744897365570068,0.19311809539794922
13851,1563,3,97,11,1,1,0,0.7872945666313171,3.7890625,3.828125,0.6744897365570068,0.1128048300743103
13852,1564,3,97,12,0,0,0,-0.5239053964614868,3.7890625,3.828125,-0.6744897365570068,0.15058434009552002
13853,1565,3,97,13,1,1,0,0.5620771050453186,3.7890625,3.828125,0.6744897365570068,0.11241263151168823
13854,1566,3,97,14,1,1,0,0.759048581123352,3.7890625,3.828125,0.6744897365570068,0.08455884456634521
13855,1567,3,97,15,1,1,0,0.9556015133857727,3.7890625,3.828125,0.6744897365570068,0.28111177682876587
13856,1568,3,98,0,0,0,0,-1.5716122388839722,3.828125,3.8671875,-0.6744897365570068,0.8971225023269653
13857,1569,3,98,1,1,1,0,0.3704383373260498,3.828125,3.8671875,0.6744897365570068,0.30405139923095703
13858,1570,3,98,2,1,1,0,0.4285600483417511,3.828125,3.8671875,0.6744897365570068,0.24592968821525574
13859,1571,3,98,3,0,0,0,-0.8827276229858398,3.828125,3.8671875,-0.6744897365570068,0.208237886428833
13860,1572,3,98,4,0,0,0,-0.6578013300895691,3.828125,3.8671875,-0.6744897365570068,0.016688406467437744
13861,1573,3,98,5,0,0,0,-0.6529512405395508,3.828125,3.8671875,-0.6744897365570068,0.021538496017456055
13862,1574,3,98,6,0,0,0,-0.719297468662262,3.828125,3.8671875,-0.6744897365570068,0.04480773210525513
13863,1575,3,98,7,1,1,0,0.6546996235847473,3.828125,3.8671875,0.6744897365570068,0.01979011297225952
13864,1576,3,98,8,0,0,0,-0.9318748712539673,3.828125,3.8671875,-0.6744897365570068,0.25738513469696045
13865,1577,3,98,9,0,0,0,-0.6214710474014282,3.828125,3.8671875,-0.6744897365570068,0.05301868915557861
13866,1578,3,98,10,1,1,0,0.32102102041244507,3.828125,3.8671875,0.6744897365570068,0.35346871614456177
13867,1579,3,98,11,1,1,0,0.7834579944610596,3.828125,3.8671875,0.6744897365570068,0.10896825790405273
13868,1580,3,98,12,1,1,0,0.6986633539199829,3.828125,3.8671875,0.6744897365570068,0.024173617362976074
13869,1581,3,98,13,1,1,0,0.3228120803833008,3.828125,3.8671875,0.6744897365570068,0.35167765617370605
13870,1582,3,98,14,1,1,0,0.45254164934158325,3.828125,3.8671875,0.6744897365570068,0.22194808721542358
13871,1583,3,98,15,1,1,0,0.4620114862918854,3.828125,3.8671875,0.6744897365570068,0.21247825026512146
13872,1584,3,99,0,1,1,0,0.1469028741121292,3.8671875,3.90625,0.6744897365570068,0.5275868624448776
13873,1585,3,99,1,0,0,0,-0.6851587295532227,3.8671875,3.90625,-0.6744897365570068,0.01066899299621582
13874,1586,3,99,2,0,0,0,-0.761245846748352,3.8671875,3.90625,-0.6744897365570068,0.08675611019134521
13875,1587,3,99,3,1,1,0,0.5310799479484558,3.8671875,3.90625,0.6744897365570068,0.14340978860855103
13876,1588,3,99,4,0,0,0,-0.7555795311927795,3.8671875,3.90625,-0.6744897365570068,0.0810897946357727
13877,1589,3,99,5,0,0,0,-0.6279565691947937,3.8671875,3.90625,-0.6744897365570068,0.046533167362213135
13878,1590,3,99,6,1,1,0,0.45656076073646545,3.8671875,3.90625,0.6744897365570068,0.21792897582054138
13879,1591,3,99,7,0,0,0,-0.8412054181098938,3.8671875,3.90625,-0.6744897365570068,0.16671568155288696
13880,1592,3,99,8,1,1,0,0.5972360968589783,3.8671875,3.90625,0.6744897365570068,0.07725363969802856
13881,1593,3,99,9,1,1,0,0.5571332573890686,3.8671875,3.90625,0.6744897365570068,0.11735647916793823
13882,1594,3,99,10,0,0,0,-0.8506467938423157,3.8671875,3.90625,-0.6744897365570068,0.17615705728530884
13883,1595,3,99,11,0,0,0,-0.7489907145500183,3.8671875,3.90625,-0.6744897365570068,0.07450097799301147
13884,1596,3,99,12,1,1,0,0.6682426929473877,3.8671875,3.90625,0.6744897365570068,0.006247043609619141
13885,1597,3,99,13,1,1,0,0.28349578380584717,3.8671875,3.90625,0.6744897365570068,0.39099395275115967
13886,1598,3,99,14,1,1,0,0.45768120884895325,3.8671875,3.90625,0.6744897365570068,0.2168085277080536
13887,1599,3,99,15,0,0,0,-0.7697944045066833,3.8671875,3.90625,-0.6744897365570068,0.09530466794967651
13888,1600,3,100,0,0,0,0,-1.5724385976791382,3.90625,3.9453125,-0.6744897365570068,0.8979488611221313
13889,1601,3,100,1,0,0,0,-0.5997981429100037,3.90625,3.9453125,-0.6744897365570068,0.07469159364700317
13890,1602,3,100,2,1,1,0,0.21626202762126923,3.90625,3.9453125,0.6744897365570068,0.4582277089357376
13891,1603,3,100,3,0,0,0,-0.41076934337615967,3.90625,3.9453125,-0.6744897365570068,0.26372039318084717
13892,1604,3,100,4,1,1,0,0.6732539534568787,3.90625,3.9453125,0.6744897365570068,0.0012357831001281738
13893,1605,3,100,5,0,0,0,-0.4823121726512909,3.90625,3.9453125,-0.6744897365570068,0.19217756390571594
13894,1606,3,100,6,0,0,0,-0.5765316486358643,3.90625,3.9453125,-0.6744897365570068,0.09795808792114258
13895,1607,3,100,7,1,1,0,0.8087032437324524,3.90625,3.9453125,0.6744897365570068,0.13421350717544556
13896,1608,3,100,8,1,1,0,0.3896060883998871,3.90625,3.9453125,0.6744897365570068,0.28488364815711975
13897,1609,3,100,9,0,0,0,-0.3646261394023895,3.90625,3.9453125,-0.6744897365570068,0.3098635971546173
13898,1610,3,100,10,0,0,0,-0.8007688522338867,3.90625,3.9453125,-0.6744897365570068,0.12627911567687988
13899,1611,3,100,11,0,0,0,-0.7038390636444092,3.90625,3.9453125,-0.6744897365570068,0.029349327087402344
13900,1612,3,100,12,0,0,0,-0.4908740222454071,3.90625,3.9453125,-0.6744897365570068,0.18361571431159973
13901,1613,3,100,13,0,0,0,-0.5381060838699341,3.90625,3.9453125,-0.6744897365570068,0.13638365268707275
13902,1614,3,100,14,1,1,0,0.5752753615379333,3.90625,3.9453125,0.6744897365570068,0.09921437501907349
13903,1615,3,100,15,0,0,0,-0.29102247953414917,3.90625,3.9453125,-0.6744897365570068,0.38346725702285767
13904,1616,3,101,0,1,1,0,0.053454216569662094,3.9453125,3.984375,0.6744897365570068,0.6210355199873447
13905,1617,3,101,1,0,0,0,-0.3088104724884033,3.9453125,3.984375,-0.6744897365570068,0.3656792640686035
13906,1618,3,101,2,0,0,0,-0.5547177195549011,3.9453125,3.984375,-0.6744897365570068,0.11977201700210571
13907,1619,3,101,3,1,1,0,1.0692800283432007,3.9453125,3.984375,0.6744897365570068,0.39479029178619385
13908,1620,3,101,4,1,1,0,0.8292905688285828,3.9453125,3.984375,0.6744897365570068,0.15480083227157593
13909,1621,3,101,5,0,0,0,-0.5650470852851868,3.9453125,3.984375,-0.6744897365570068,0.10944265127182007
13910,1622,3,101,6,1,1,0,0.24155454337596893,3.9453125,3.984375,0.6744897365570068,0.4329351931810379
13911,1623,3,101,7,0,0,0,-0.7726279497146606,3.9453125,3.984375,-0.6744897365570068,0.09813821315765381
13912,1624,3,101,8,0,0,0,-0.602921724319458,3.9453125,3.984375,-0.6744897365570068,0.07156801223754883
13913,1625,3,101,9,1,1,0,0.7260231971740723,3.9453125,3.984375,0.6744897365570068,0.05153346061706543
13914,1626,3,101,10,0,0,0,-0.6925073266029358,3.9453125,3.984375,-0.6744897365570068,0.018017590045928955
13915,1627,3,101,11,0,0,0,-0.36471691727638245,3.9453125,3.984375,-0.6744897365570068,0.3097728192806244
13916,1628,3,101,12,1,1,0,0.7773641347885132,3.9453125,3.984375,0.6744897365570068,0.10287439823150635
13917,1629,3,101,13,1,1,0,0.7543953061103821,3.9453125,3.984375,0.6744897365570068,0.07990556955337524
13918,1630,3,101,14,1,1,0,0.5879508256912231,3.9453125,3.984375,0.6744897365570068,0.08653891086578369
13919,1631,3,101,15,1,1,0,0.7857473492622375,3.9453125,3.984375,0.6744897365570068,0.11125761270523071
13920,1632,3,102,0,1,1,0,0.22671781480312347,3.984375,4.0234375,0.6744897365570068,0.44777192175388336
13921,1633,3,102,1,1,1,0,1.1608097553253174,3.984375,4.0234375,0.6744897365570068,0.48632001876831055
13922,1634,3,102,2,1,0,1,-0.14847934246063232,3.984375,4.0234375,0.6744897365570068,0.8229690790176392
13923,1635,3,102,3,0,0,0,-0.2911839187145233,3.984375,4.0234375,-0.6744897365570068,0.3833058178424835
13924,1636,3,102,4,1,1,0,0.35790929198265076,3.984375,4.0234375,0.6744897365570068,0.3165804445743561
13925,1637,3,102,5,0,1,1,0.0605928972363472,3.984375,4.0234375,-0.6744897365570068,0.735082633793354
13926,1638,3,102,6,1,1,0,0.9602982997894287,3.984375,4.0234375,0.6744897365570068,0.2858085632324219
13927,1639,3,102,7,1,1,0,0.6449552774429321,3.984375,4.0234375,0.6744897365570068,0.029534459114074707
13928,1640,3,102,8,0,0,0,-1.0928977727890015,3.984375,4.0234375,-0.6744897365570068,0.41840803623199463
13929,1641,3,102,9,0,0,0,-0.3891048729419708,3.984375,4.0234375,-0.6744897365570068,0.285384863615036
13930,1642,3,102,10,0,0,0,-0.5098997950553894,3.984375,4.0234375,-0.6744897365570068,0.16458994150161743
13931,1643,3,102,11,1,1,0,0.7939984798431396,3.984375,4.0234375,0.6744897365570068,0.11950874328613281
13932,1644,3,102,12,0,0,0,-0.3515246510505676,3.984375,4.0234375,-0.6744897365570068,0.3229650855064392
13933,1645,3,102,13,0,0,0,-0.6310377717018127,3.984375,4.0234375,-0.6744897365570068,0.04345196485519409
13934,1646,3,102,14,0,0,0,-0.5439936518669128,3.984375,4.0234375,-0.6744897365570068,0.130496084690094
13935,1647,3,102,15,1,1,0,0.8327220678329468,3.984375,4.0234375,0.6744897365570068,0.15823233127593994
13936,1648,3,103,0,0,0,0,-1.6563762426376343,4.0234375,4.0625,-0.6744897365570068,0.9818865060806274
13937,1649,3,103,1,0,0,0,-0.5671908259391785,4.0234375,4.0625,-0.6744897365570068,0.10729891061782837
13938,1650,3,103,2,1,1,0,0.13771425187587738,4.0234375,4.0625,0.6744897365570068,0.5367754846811295
13939,1651,3,103,3,1,1,0,0.7425646185874939,4.0234375,4.0625,0.6744897365570068,0.06807488203048706
13940,1652,3,103,4,0,0,0,-0.5819302797317505,4.0234375,4.0625,-0.6744897365570068,0.09255945682525635
13941,1653,3,103,5,1,1,0,0.8861037492752075,4.0234375,4.0625,0.6744897365570068,0.21161401271820068
13942,1654,3,103,6,1,1,0,0.7150254249572754,4.0234375,4.0625,0.6744897365570068,0.040535688400268555
13943,1655,3,103,7,1,1,0,0.4859481751918793,4.0234375,4.0625,0.6744897365570068,0.18854156136512756
13944,1656,3,103,8,1,1,0,0.6882400512695312,4.0234375,4.0625,0.6744897365570068,0.013750314712524414
13945,1657,3,103,9,1,1,0,0.558407187461853,4.0234375,4.0625,0.6744897365570068,0.11608254909515381
13946,1658,3,103,10,1,1,0,0.6101819276809692,4.0234375,4.0625,0.6744897365570068,0.0643078088760376
13947,1659,3,103,11,0,0,0,-0.027700170874595642,4.0234375,4.0625,-0.6744897365570068,0.6467895656824112
13948,1660,3,103,12,0,0,0,-0.2560352087020874,4.0234375,4.0625,-0.6744897365570068,0.41845452785491943
13949,1661,3,103,13,1,1,0,0.9204604029655457,4.0234375,4.0625,0.6744897365570068,0.24597066640853882
13950,1662,3,103,14,0,0,0,-0.16806776821613312,4.0234375,4.0625,-0.6744897365570068,0.5064219683408737
13951,1663,3,103,15,0,1,1,0.007520295213907957,4.0234375,4.0625,-0.6744897365570068,0.6820100317709148
13952,1664,3,104,0,1,0,1,-0.008404204621911049,4.0625,4.1015625,0.6744897365570068,0.6828939411789179
13953,1665,3,104,1,0,0,0,-0.8658722043037415,4.0625,4.1015625,-0.6744897365570068,0.19138246774673462
13954,1666,3,104,2,1,1,0,0.17579762637615204,4.0625,4.1015625,0.6744897365570068,0.4986921101808548
13955,1667,3,104,3,0,0,0,-0.5681576132774353,4.0625,4.1015625,-0.6744897365570068,0.10633212327957153
13956,1668,3,104,4,1,1,0,1.024302363395691,4.0625,4.1015625,0.6744897365570068,0.3498126268386841
13957,1669,3,104,5,1,1,0,0.7753673195838928,4.0625,4.1015625,0.6744897365570068,0.10087758302688599
13958,1670,3,104,6,1,1,0,0.4608086049556732,4.0625,4.1015625,0.6744897365570068,0.21368113160133362
13959,1671,3,104,7,1,1,0,0.6416090130805969,4.0625,4.1015625,0.6744897365570068,0.03288072347640991
13960,1672,3,104,8,1,1,0,0.6459027528762817,4.0625,4.1015625,0.6744897365570068,0.028586983680725098
13961,1673,3,104,9,1,1,0,0.7066044211387634,4.0625,4.1015625,0.6744897365570068,0.03211468458175659
13962,1674,3,104,10,0,0,0,-0.4628639817237854,4.0625,4.1015625,-0.6744897365570068,0.21162575483322144
13963,1675,3,104,11,0,0,0,-0.5946221947669983,4.0625,4.1015625,-0.6744897365570068,0.07986754179000854
13964,1676,3,104,12,0,0,0,-0.5992893576622009,4.0625,4.1015625,-0.6744897365570068,0.07520037889480591
13965,1677,3,104,13,1,1,0,0.8895376920700073,4.0625,4.1015625,0.6744897365570068,0.2150479555130005
13966,1678,3,104,14,1,1,0,0.46110105514526367,4.0625,4.1015625,0.6744897365570068,0.21338868141174316
13967,1679,3,104,15,0,0,0,-0.5943858623504639,4.0625,4.1015625,-0.6744897365570068,0.08010387420654297
13968,1680,3,105,0,0,0,0,-1.2110153436660767,4.1015625,4.140625,-0.6744897365570068,0.5365256071090698
13969,1681,3,105,1,0,0,0,-0.5276290774345398,4.1015625,4.140625,-0.6744897365570068,0.14686065912246704
13970,1682,3,105,2,1,1,0,0.36389443278312683,4.1015625,4.140625,0.6744897365570068,0.31059530377388
13971,1683,3,105,3,1,1,0,0.4936015009880066,4.1015625,4.140625,0.6744897365570068,0.18088823556900024
13972,1684,3,105,4,0,0,0,-0.6085981130599976,4.1015625,4.140625,-0.6744897365570068,0.06589162349700928
13973,1685,3,105,5,0,0,0,-0.3981298804283142,4.1015625,4.140625,-0.6744897365570068,0.2763598561286926
13974,1686,3,105,6,1,1,0,0.730374276638031,4.1015625,4.140625,0.6744897365570068,0.05588454008102417
13975,1687,3,105,7,0,0,0,-0.9598233103752136,4.1015625,4.140625,-0.6744897365570068,0.2853335738182068
13976,1688,3,105,8,0,0,0,-0.7906263470649719,4.1015625,4.140625,-0.6744897365570068,0.11613661050796509
13977,1689,3,105,9,1,1,0,0.304352343082428,4.1015625,4.140625,0.6744897365570068,0.37013739347457886
13978,1690,3,105,10,1,1,0,0.667091429233551,4.1015625,4.140625,0.6744897365570068,0.0073983073234558105
13979,1691,3,105,11,0,0,0,-0.40981966257095337,4.1015625,4.140625,-0.6744897365570068,0.26467007398605347
13980,1692,3,105,12,1,1,0,0.3995516896247864,4.1015625,4.140625,0.6744897365570068,0.27493804693222046
13981,1693,3,105,13,1,1,0,0.684677004814148,4.1015625,4.140625,0.6744897365570068,0.010187268257141113
13982,1694,3,105,14,1,1,0,0.5007812976837158,4.1015625,4.140625,0.6744897365570068,0.17370843887329102
13983,1695,3,105,15,1,1,0,0.7211671471595764,4.1015625,4.140625,0.6744897365570068,0.04667741060256958
13984,1696,3,106,0,1,0,1,-0.3429263234138489,4.140625,4.1796875,0.6744897365570068,1.0174160599708557
13985,1697,3,106,1,1,1,0,1.1881392002105713,4.140625,4.1796875,0.6744897365570068,0.5136494636535645
13986,1698,3,106,2,0,0,0,-0.7115930914878845,4.140625,4.1796875,-0.6744897365570068,0.037103354930877686
13987,1699,3,106,3,1,1,0,0.08493030071258545,4.140625,4.1796875,0.6744897365570068,0.5895594358444214
13988,1700,3,106,4,0,0,0,-1.3934246301651,4.140625,4.1796875,-0.6744897365570068,0.7189348936080933
13989,1701,3,106,5,0,0,0,-0.6757982969284058,4.140625,4.1796875,-0.6744897365570068,0.0013085603713989258
13990,1702,3,106,6,1,1,0,0.6075620055198669,4.140625,4.1796875,0.6744897365570068,0.06692773103713989
13991,1703,3,106,7,1,1,0,0.24216298758983612,4.140625,4.1796875,0.6744897365570068,0.4323267489671707
13992,1704,3,106,8,0,0,0,-1.004348635673523,4.140625,4.1796875,-0.6744897365570068,0.3298588991165161
13993,1705,3,106,9,1,1,0,0.4881258010864258,4.140625,4.1796875,0.6744897365570068,0.18636393547058105
13994,1706,3,106,10,0,0,0,-0.46171534061431885,4.140625,4.1796875,-0.6744897365570068,0.212774395942688
13995,1707,3,106,11,1,1,0,0.8000568747520447,4.140625,4.1796875,0.6744897365570068,0.12556713819503784
13996,1708,3,106,12,1,1,0,0.33267927169799805,4.140625,4.1796875,0.6744897365570068,0.3418104648590088
13997,1709,3,106,13,0,0,0,-0.2518923580646515,4.140625,4.1796875,-0.6744897365570068,0.42259737849235535
13998,1710,3,106,14,1,1,0,0.7492462396621704,4.140625,4.1796875,0.6744897365570068,0.07475650310516357
13999,1711,3,106,15,1,1,0,1.2871206998825073,4.140625,4.1796875,0.6744897365570068,0.6126309633255005
14000,1712,3,107,0,1,0,1,-0.4175313115119934,4.1796875,4.21875,0.6744897365570068,1.0920210480690002
14001,1713,3,107,1,0,0,0,-0.4775751531124115,4.1796875,4.21875,-0.6744897365570068,0.19691458344459534
14002,1714,3,107,2,0,0,0,-0.34555086493492126,4.1796875,4.21875,-0.6744897365570068,0.32893887162208557
14003,1715,3,107,3,0,0,0,-0.9461899995803833,4.1796875,4.21875,-0.6744897365570068,0.27170026302337646
14004,1716,3,107,4,1,1,0,0.4241255819797516,4.1796875,4.21875,0.6744897365570068,0.25036415457725525
14005,1717,3,107,5,1,1,0,0.4884348511695862,4.1796875,4.21875,0.6744897365570068,0.18605488538742065
14006,1718,3,107,6,1,1,0,0.3767877519130707,4.1796875,4.21875,0.6744897365570068,0.29770198464393616
14007,1719,3,107,7,0,0,0,-0.8872072696685791,4.1796875,4.21875,-0.6744897365570068,0.21271753311157227
14008,1720,3,107,8,0,0,0,-0.7031443119049072,4.1796875,4.21875,-0.6744897365570068,0.02865457534790039
14009,1721,3,107,9,1,1,0,0.7230997085571289,4.1796875,4.21875,0.6744897365570068,0.04860997200012207
14010,1722,3,107,10,0,0,0,-0.13979029655456543,4.1796875,4.21875,-0.6744897365570068,0.5346994400024414
14011,1723,3,107,11,1,1,0,0.9466699957847595,4.1796875,4.21875,0.6744897365570068,0.2721802592277527
14012,1724,3,107,12,1,1,0,0.30641043186187744,4.1796875,4.21875,0.6744897365570068,0.3680793046951294
14013,1725,3,107,13,0,0,0,-0.4080333411693573,4.1796875,4.21875,-0.6744897365570068,0.26645639538764954
14014,1726,3,107,14,0,0,0,-0.6533719897270203,4.1796875,4.21875,-0.6744897365570068,0.021117746829986572
14015,1727,3,107,15,1,1,0,1.1472423076629639,4.1796875,4.21875,0.6744897365570068,0.47275257110595703
14016,1728,3,108,0,0,0,0,-1.2353419065475464,4.21875,4.2578125,-0.6744897365570068,0.5608521699905396
14017,1729,3,108,1,1,1,0,0.3214184045791626,4.21875,4.2578125,0.6744897365570068,0.35307133197784424
14018,1730,3,108,2,1,1,0,0.3759957253932953,4.21875,4.2578125,0.6744897365570068,0.29849401116371155
14019,1731,3,108,3,1,1,0,0.8058150410652161,4.21875,4.2578125,0.6744897365570068,0.13132530450820923
14020,1732,3,108,4,1,1,0,0.6274953484535217,4.21875,4.2578125,0.6744897365570068,0.04699438810348511
14021,1733,3,108,5,1,1,0,0.6848365664482117,4.21875,4.2578125,0.6744897365570068,0.010346829891204834
14022,1734,3,108,6,1,1,0,0.9617334008216858,4.21875,4.2578125,0.6744897365570068,0.28724366426467896
14023,1735,3,108,7,0,0,0,-0.5047493577003479,4.21875,4.2578125,-0.6744897365570068,0.16974037885665894
14024,1736,3,108,8,0,0,0,-0.6607919931411743,4.21875,4.2578125,-0.6744897365570068,0.01369774341583252
14025,1737,3,108,9,0,0,0,-0.500385582447052,4.21875,4.2578125,-0.6744897365570068,0.17410415410995483
14026,1738,3,108,10,1,1,0,0.4718286693096161,4.21875,4.2578125,0.6744897365570068,0.20266106724739075
