flat_index,message_index,channel,time,freq,embedded_bit,decoded_bit,error,recovered_z,time_sec_start,time_sec_end,embedded_z,abs_z_diff
12932,644,3,40,4,0,1,1,0.2429760843515396,1.5625,1.6015625,-0.6744897365570068,0.9174658209085464
12933,645,3,40,5,0,1,1,0.2624286115169525,1.5625,1.6015625,-0.6744897365570068,0.9369183480739594
12944,656,3,41,0,1,0,1,-0.6412070989608765,1.6015625,1.640625,0.6744897365570068,1.3156968355178833
12947,659,3,41,3,0,1,1,0.17261561751365662,1.6015625,1.640625,-0.6744897365570068,0.8471053540706635
13008,720,3,45,0,1,0,1,-0.9461633563041687,1.7578125,1.796875,0.6744897365570068,1.6206530928611755
13024,736,3,46,0,1,0,1,-0.8202611804008484,1.796875,1.8359375,0.6744897365570068,1.4947509169578552
13040,752,3,47,0,1,0,1,-0.39430177211761475,1.8359375,1.875,0.6744897365570068,1.0687915086746216
13044,756,3,47,4,0,1,1,0.1420212686061859,1.8359375,1.875,-0.6744897365570068,0.8165110051631927
13058,770,3,48,2,0,1,1,0.16462238132953644,1.875,1.9140625,-0.6744897365570068,0.8391121178865433
13059,771,3,48,3,0,1,1,0.12312104552984238,1.875,1.9140625,-0.6744897365570068,0.7976107820868492
13072,784,3,49,0,1,0,1,-0.49838995933532715,1.9140625,1.953125,0.6744897365570068,1.172879695892334
13073,785,3,49,1,0,1,1,0.42420682311058044,1.9140625,1.953125,-0.6744897365570068,1.0986965596675873
13080,792,3,49,8,1,0,1,-0.1677187830209732,1.9140625,1.953125,0.6744897365570068,0.84220851957798
13088,800,3,50,0,1,0,1,-0.10714109987020493,1.953125,1.9921875,0.6744897365570068,0.7816308364272118
13093,805,3,50,5,1,0,1,-0.4503718316555023,1.953125,1.9921875,0.6744897365570068,1.1248615682125092
13094,806,3,50,6,1,0,1,-0.12925730645656586,1.953125,1.9921875,0.6744897365570068,0.8037470430135727
13106,818,3,51,2,0,1,1,0.6000242829322815,1.9921875,2.03125,-0.6744897365570068,1.2745140194892883
13107,819,3,51,3,1,0,1,-0.09902826696634293,1.9921875,2.03125,0.6744897365570068,0.7735180035233498
13109,821,3,51,5,1,0,1,-0.6389173865318298,1.9921875,2.03125,0.6744897365570068,1.3134071230888367
13110,822,3,51,6,1,0,1,-0.08804409205913544,1.9921875,2.03125,0.6744897365570068,0.7625338286161423
13122,834,3,52,2,1,0,1,-0.044844530522823334,2.03125,2.0703125,0.6744897365570068,0.7193342670798302
13152,864,3,54,0,1,0,1,-0.32845109701156616,2.109375,2.1484375,0.6744897365570068,1.002940833568573
13168,880,3,55,0,1,0,1,-0.1321340948343277,2.1484375,2.1875,0.6744897365570068,0.8066238313913345
13184,896,3,56,0,1,0,1,-0.4092227816581726,2.1875,2.2265625,0.6744897365570068,1.0837125182151794
13200,912,3,57,0,1,0,1,-0.2538156509399414,2.2265625,2.265625,0.6744897365570068,0.9283053874969482
13215,927,3,57,15,1,0,1,-0.32003241777420044,2.2265625,2.265625,0.6744897365570068,0.9945221543312073
13216,928,3,58,0,1,0,1,-0.48140761256217957,2.265625,2.3046875,0.6744897365570068,1.1558973491191864
13218,930,3,58,2,1,0,1,-0.2372986227273941,2.265625,2.3046875,0.6744897365570068,0.9117883592844009
13234,946,3,59,2,1,0,1,-0.40937280654907227,2.3046875,2.34375,0.6744897365570068,1.083862543106079
13248,960,3,60,0,1,0,1,-0.10414907336235046,2.34375,2.3828125,0.6744897365570068,0.7786388099193573
13249,961,3,60,1,0,1,1,0.1432737410068512,2.34375,2.3828125,-0.6744897365570068,0.817763477563858
13267,979,3,61,3,1,0,1,-0.15354035794734955,2.3828125,2.421875,0.6744897365570068,0.8280300945043564
13280,992,3,62,0,1,0,1,-0.506496250629425,2.421875,2.4609375,0.6744897365570068,1.1809859871864319
13296,1008,3,63,0,1,0,1,-0.31593936681747437,2.4609375,2.5,0.6744897365570068,0.9904291033744812
13326,1038,3,64,14,0,1,1,0.1346694827079773,2.5,2.5390625,-0.6744897365570068,0.8091592192649841
13328,1040,3,65,0,1,0,1,-0.24895580112934113,2.5390625,2.578125,0.6744897365570068,0.923445537686348
13344,1056,3,66,0,1,0,1,-0.10861754417419434,2.578125,2.6171875,0.6744897365570068,0.7831072807312012
13360,1072,3,67,0,1,0,1,-0.3153587877750397,2.6171875,2.65625,0.6744897365570068,0.9898485243320465
13376,1088,3,68,0,1,0,1,-0.10718023777008057,2.65625,2.6953125,0.6744897365570068,0.7816699743270874
13454,1166,3,72,14,0,1,1,0.2993810176849365,2.8125,2.8515625,-0.6744897365570068,0.9738707542419434
13488,1200,3,75,0,1,0,1,-0.15751196444034576,2.9296875,2.96875,0.6744897365570068,0.8320017009973526
13552,1264,3,79,0,1,0,1,-0.5075052380561829,3.0859375,3.125,0.6744897365570068,1.1819949746131897
13562,1274,3,79,10,0,1,1,0.025995953008532524,3.0859375,3.125,-0.6744897365570068,0.7004856895655394
13568,1280,3,80,0,1,0,1,-0.08553805202245712,3.125,3.1640625,0.6744897365570068,0.760027788579464
13583,1295,3,80,15,1,0,1,-0.4959796071052551,3.125,3.1640625,0.6744897365570068,1.170469343662262
13605,1317,3,82,5,1,0,1,-0.08749287575483322,3.203125,3.2421875,0.6744897365570068,0.7619826123118401
13610,1322,3,82,10,1,0,1,-0.0549284853041172,3.203125,3.2421875,0.6744897365570068,0.729418221861124
13618,1330,3,83,2,1,0,1,-0.06684223562479019,3.2421875,3.28125,0.6744897365570068,0.741331972181797
13647,1359,3,84,15,1,0,1,-0.28826311230659485,3.28125,3.3203125,0.6744897365570068,0.9627528488636017
13664,1376,3,86,0,1,0,1,-0.1292138248682022,3.359375,3.3984375,0.6744897365570068,0.803703561425209
13680,1392,3,87,0,1,0,1,-0.6207151412963867,3.3984375,3.4375,0.6744897365570068,1.2952048778533936
13691,1403,3,87,11,0,1,1,0.028633004054427147,3.3984375,3.4375,-0.6744897365570068,0.703122740611434
13696,1408,3,88,0,1,0,1,-0.14422614872455597,3.4375,3.4765625,0.6744897365570068,0.8187158852815628
13728,1440,3,90,0,1,0,1,-0.2689410448074341,3.515625,3.5546875,0.6744897365570068,0.9434307813644409
13729,1441,3,90,1,1,0,1,-0.06791858375072479,3.515625,3.5546875,0.6744897365570068,0.7424083203077316
13760,1472,3,92,0,1,0,1,-1.1668601036071777,3.59375,3.6328125,0.6744897365570068,1.8413498401641846
13761,1473,3,92,1,1,0,1,-0.950564444065094,3.59375,3.6328125,0.6744897365570068,1.6250541806221008
13768,1480,3,92,8,1,0,1,-0.10667359828948975,3.59375,3.6328125,0.6744897365570068,0.7811633348464966
13775,1487,3,92,15,1,0,1,-0.0003848755732178688,3.59375,3.6328125,0.6744897365570068,0.6748746121302247
13776,1488,3,93,0,1,0,1,-1.0910940170288086,3.6328125,3.671875,0.6744897365570068,1.7655837535858154
13782,1494,3,93,6,1,0,1,-0.2390979826450348,3.6328125,3.671875,0.6744897365570068,0.9135877192020416
13784,1496,3,93,8,1,0,1,-0.22133173048496246,3.6328125,3.671875,0.6744897365570068,0.8958214670419693
13791,1503,3,93,15,1,0,1,-0.02190692350268364,3.6328125,3.671875,0.6744897365570068,0.6963966600596905
13792,1504,3,94,0,1,0,1,-0.4302365481853485,3.671875,3.7109375,0.6744897365570068,1.1047262847423553
13793,1505,3,94,1,1,0,1,-0.05176902934908867,3.671875,3.7109375,0.6744897365570068,0.7262587659060955
13797,1509,3,94,5,1,0,1,-0.16820313036441803,3.671875,3.7109375,0.6744897365570068,0.8426928669214249
13800,1512,3,94,8,1,0,1,-0.08255282044410706,3.671875,3.7109375,0.6744897365570068,0.7570425570011139
