flat_index,channel,time,freq,embedded_bit,decoded_bit,error,recovered_z,embedded_z,abs_z_diff
3366,0,210,6,1,0,1,-1.221816897392273,0.6744897365570068,1.8963066339492798
3367,0,210,7,1,0,1,-0.9284895062446594,0.6744897365570068,1.6029792428016663
3371,0,210,11,1,0,1,-1.9784605503082275,0.6744897365570068,2.6529502868652344
3372,0,210,12,1,0,1,-1.3962198495864868,0.6744897365570068,2.0707095861434937
3373,0,210,13,1,0,1,-1.533409595489502,0.6744897365570068,2.207899332046509
3374,0,210,14,1,0,1,-1.0759295225143433,0.6744897365570068,1.75041925907135
3376,0,211,0,1,0,1,-1.9507408142089844,0.6744897365570068,2.625230550765991
3377,0,211,1,1,0,1,-0.38345783948898315,0.6744897365570068,1.05794757604599
3378,0,211,2,1,0,1,-1.4511505365371704,0.6744897365570068,2.1256402730941772
3379,0,211,3,1,0,1,-1.3369404077529907,0.6744897365570068,2.0114301443099976
3380,0,211,4,1,0,1,-1.5939459800720215,0.6744897365570068,2.2684357166290283
3381,0,211,5,1,0,1,-1.7193500995635986,0.6744897365570068,2.3938398361206055
3383,0,211,7,1,0,1,-1.36313796043396,0.6744897365570068,2.037627696990967
3385,0,211,9,1,0,1,-1.2040821313858032,0.6744897365570068,1.87857186794281
3388,0,211,12,1,0,1,-0.6314003467559814,0.6744897365570068,1.3058900833129883
3389,0,211,13,1,0,1,-1.4700028896331787,0.6744897365570068,2.1444926261901855
3391,0,211,15,1,0,1,-1.3548403978347778,0.6744897365570068,2.0293301343917847
3394,0,212,2,1,0,1,-1.8453718423843384,0.6744897365570068,2.519861578941345
3395,0,212,3,1,0,1,-1.0396554470062256,0.6744897365570068,1.7141451835632324
3396,0,212,4,1,0,1,-1.5265644788742065,0.6744897365570068,2.2010542154312134
3397,0,212,5,1,0,1,-0.7763875722885132,0.6744897365570068,1.45087730884552
3399,0,212,7,1,0,1,-1.6298632621765137,0.6744897365570068,2.3043529987335205
3401,0,212,9,1,0,1,-1.7154144048690796,0.6744897365570068,2.3899041414260864
3403,0,212,11,1,0,1,-1.904773235321045,0.6744897365570068,2.5792629718780518
3404,0,212,12,1,0,1,-1.7904064655303955,0.6744897365570068,2.4648962020874023
3406,0,212,14,1,0,1,-1.0710413455963135,0.6744897365570068,1.7455310821533203
3407,0,212,15,1,0,1,-1.6549780368804932,0.6744897365570068,2.3294677734375
3408,0,213,0,1,0,1,-1.8294724225997925,0.6744897365570068,2.5039621591567993
3409,0,213,1,1,0,1,-1.4766088724136353,0.6744897365570068,2.151098608970642
3411,0,213,3,1,0,1,-1.6273627281188965,0.6744897365570068,2.3018524646759033
3412,0,213,4,1,0,1,-0.4928973317146301,0.6744897365570068,1.167387068271637
3414,0,213,6,1,0,1,-1.7155927419662476,0.6744897365570068,2.3900824785232544
3416,0,213,8,1,0,1,-1.084579348564148,0.6744897365570068,1.7590690851211548
3422,0,213,14,1,0,1,-0.8563981652259827,0.6744897365570068,1.5308879017829895
3423,0,213,15,1,0,1,-1.677870512008667,0.6744897365570068,2.352360248565674
3425,0,214,1,1,0,1,-1.7890148162841797,0.6744897365570068,2.4635045528411865
3427,0,214,3,1,0,1,-1.7249253988265991,0.6744897365570068,2.399415135383606
3428,0,214,4,1,0,1,-1.4273231029510498,0.6744897365570068,2.1018128395080566
3431,0,214,7,1,0,1,-1.5019497871398926,0.6744897365570068,2.1764395236968994
3433,0,214,9,1,0,1,-2.11700701713562,0.6744897365570068,2.791496753692627
3434,0,214,10,1,0,1,-1.609784483909607,0.6744897365570068,2.2842742204666138
3436,0,214,12,1,0,1,-1.6656676530838013,0.6744897365570068,2.340157389640808
3437,0,214,13,1,0,1,-1.5199193954467773,0.6744897365570068,2.194409132003784
3439,0,214,15,1,0,1,-1.7491791248321533,0.6744897365570068,2.42366886138916
3440,0,215,0,1,0,1,-1.7134747505187988,0.6744897365570068,2.3879644870758057
3441,0,215,1,1,0,1,-1.7462174892425537,0.6744897365570068,2.4207072257995605
3442,0,215,2,1,0,1,-1.49005126953125,0.6744897365570068,2.164541006088257
3444,0,215,4,1,0,1,-1.281822681427002,0.6744897365570068,1.9563124179840088
3445,0,215,5,1,0,1,-0.7941309809684753,0.6744897365570068,1.4686207175254822
3447,0,215,7,1,0,1,-1.5726624727249146,0.6744897365570068,2.2471522092819214
3448,0,215,8,1,0,1,-1.900963544845581,0.6744897365570068,2.575453281402588
3452,0,215,12,1,0,1,-1.082291841506958,0.6744897365570068,1.7567815780639648
3460,0,216,4,1,0,1,-1.5157139301300049,0.6744897365570068,2.1902036666870117
3461,0,216,5,1,0,1,-1.5130698680877686,0.6744897365570068,2.1875596046447754
3462,0,216,6,1,0,1,-1.6462193727493286,0.6744897365570068,2.3207091093063354
3464,0,216,8,1,0,1,-1.113395094871521,0.6744897365570068,1.7878848314285278
3467,0,216,11,1,0,1,-0.6518661975860596,0.6744897365570068,1.3263559341430664
3469,0,216,13,1,0,1,-0.8667615652084351,0.6744897365570068,1.541251301765442
3473,0,217,1,1,0,1,-2.1478188037872314,0.6744897365570068,2.8223085403442383
3474,0,217,2,1,0,1,-0.8525407314300537,0.6744897365570068,1.5270304679870605
3475,0,217,3,1,0,1,-1.4235221147537231,0.6744897365570068,2.09801185131073
3477,0,217,5,1,0,1,-1.476487159729004,0.6744897365570068,2.1509768962860107
3478,0,217,6,1,0,1,-1.6486635208129883,0.6744897365570068,2.323153257369995
3480,0,217,8,1,0,1,-1.1560488939285278,0.6744897365570068,1.8305386304855347
3482,0,217,10,1,0,1,-0.5668673515319824,0.6744897365570068,1.2413570880889893
3486,0,217,14,1,0,1,-0.7481589913368225,0.6744897365570068,1.4226487278938293
3487,0,217,15,1,0,1,-1.3242460489273071,0.6744897365570068,1.998735785484314
3489,0,218,1,1,0,1,-1.4091969728469849,0.6744897365570068,2.0836867094039917
3490,0,218,2,1,0,1,-1.4636013507843018,0.6744897365570068,2.1380910873413086
3491,0,218,3,1,0,1,-1.1672254800796509,0.6744897365570068,1.8417152166366577
3494,0,218,6,1,0,1,-0.9443585872650146,0.6744897365570068,1.6188483238220215
3496,0,218,8,1,0,1,-1.227096438407898,0.6744897365570068,1.9015861749649048
3497,0,218,9,1,0,1,-1.6525992155075073,0.6744897365570068,2.327088952064514
3498,0,218,10,1,0,1,-0.8288785219192505,0.6744897365570068,1.5033682584762573
3500,0,218,12,1,0,1,-0.8716322779655457,0.6744897365570068,1.5461220145225525
3501,0,218,13,1,0,1,-2.2377450466156006,0.6744897365570068,2.9122347831726074
3504,0,219,0,1,0,1,-1.179724097251892,0.6744897365570068,1.854213833808899
3505,0,219,1,1,0,1,-1.650585651397705,0.6744897365570068,2.325075387954712
3506,0,219,2,1,0,1,-0.9072539806365967,0.6744897365570068,1.5817437171936035
3507,0,219,3,1,0,1,-2.0858473777770996,0.6744897365570068,2.7603371143341064
3508,0,219,4,1,0,1,-1.4240527153015137,0.6744897365570068,2.0985424518585205
3509,0,219,5,1,0,1,-1.922499179840088,0.6744897365570068,2.5969889163970947
3517,0,219,13,1,0,1,-1.2034298181533813,0.6744897365570068,1.8779195547103882
3519,0,219,15,1,0,1,-1.7493008375167847,0.6744897365570068,2.4237905740737915
3520,0,220,0,1,0,1,-1.390375018119812,0.6744897365570068,2.064864754676819
3526,0,220,6,1,0,1,-2.3226914405822754,0.6744897365570068,2.9971811771392822
3528,0,220,8,1,0,1,-1.9946818351745605,0.6744897365570068,2.6691715717315674
3529,0,220,9,1,0,1,-2.0256459712982178,0.6744897365570068,2.7001357078552246
3532,0,220,12,1,0,1,-2.0173003673553467,0.6744897365570068,2.6917901039123535
