flat_index,channel,time,freq,embedded_bit,decoded_bit,error,recovered_z,embedded_z,abs_z_diff
141,0,8,13,0,0,0,-0.7617986798286438,-0.6744897365570068,0.08730894327163696
142,0,8,14,1,0,1,-0.04239393770694733,0.6744897365570068,0.7168836742639542
143,0,8,15,1,1,0,0.7569062113761902,0.6744897365570068,0.08241647481918335
144,0,9,0,0,0,0,-1.619445562362671,-0.6744897365570068,0.9449558258056641
145,0,9,1,1,1,0,1.0577197074890137,0.6744897365570068,0.38322997093200684
146,0,9,2,0,0,0,-0.9140754342079163,-0.6744897365570068,0.23958569765090942
147,0,9,3,1,1,0,1.467720866203308,0.6744897365570068,0.7932311296463013
148,0,9,4,1,1,0,1.293781042098999,0.6744897365570068,0.6192913055419922
149,0,9,5,1,1,0,0.9441671967506409,0.6744897365570068,0.26967746019363403
150,0,9,6,1,1,0,0.7162643074989319,0.6744897365570068,0.04177457094192505
151,0,9,7,1,0,1,-0.7546192407608032,0.6744897365570068,1.42910897731781
152,0,9,8,1,1,0,0.8111764192581177,0.6744897365570068,0.13668668270111084
153,0,9,9,0,0,0,-1.56029212474823,-0.6744897365570068,0.8858023881912231
154,0,9,10,1,1,0,0.029234236106276512,0.6744897365570068,0.6452555004507303
155,0,9,11,1,1,0,0.06045917049050331,0.6744897365570068,0.6140305660665035
156,0,9,12,1,1,0,0.254122793674469,0.6744897365570068,0.42036694288253784
157,0,9,13,1,1,0,0.2608075737953186,0.6744897365570068,0.41368216276168823
158,0,9,14,1,1,0,0.1356566846370697,0.6744897365570068,0.5388330519199371
159,0,9,15,1,1,0,0.7134729027748108,0.6744897365570068,0.038983166217803955
160,0,10,0,1,1,0,0.06408939510583878,0.6744897365570068,0.6104003414511681
161,0,10,1,1,1,0,0.9832907915115356,0.6744897365570068,0.3088010549545288
162,0,10,2,0,0,0,-0.8796543478965759,-0.6744897365570068,0.2051646113395691
163,0,10,3,1,1,0,0.7576112747192383,0.6744897365570068,0.08312153816223145
164,0,10,4,1,1,0,0.6886022090911865,0.6744897365570068,0.014112472534179688
165,0,10,5,0,0,0,-0.2938753366470337,-0.6744897365570068,0.38061439990997314
166,0,10,6,1,0,1,-0.024073205888271332,0.6744897365570068,0.6985629424452782
167,0,10,7,1,1,0,0.15905798971652985,0.6744897365570068,0.515431746840477
168,0,10,8,1,0,1,-0.01290529128164053,0.6744897365570068,0.6873950278386474
